candidate_id,annotator_id,elliptical_type,candidate_text,span,sentence_quality,acquisition_method
aug_prop_23176,3,Genitive Drop,"Muhsin , gözyaşlarını tutabilmek için ısırdığı dudaklarını neredeyse kanatacaktı , ama sonunda o da dayanamadı .",['Muhsin'],True,augmentation
seed_2042,3,NP Drop,Dosyadakileri sildim.,[],True,gold
sluice_3080,3,Object Drop,`` Fakirler için bir şeyler yapmak için güçlü bir arzusu var ama nasıl yapacağını bilmiyor. '',['bir şeyler'],True,gold
seed_2367,1,Fragment,Sepetin içindeki sarımsağı.,[],True,gold
aug_prop_14256,5,Subject Drop,"Sümeyra benim kankamdı , can dostumdu .",['Sümeyra'],True,augmentation
seed_2216,1,Gapping,Ben devlet okulunu da deneyimledim koleji de.,[],True,gold
aug_prop_10772,1,Object Drop,"Musa adlı bir çocuk dünyaya getirince efendisi azat eder , nikâhlar .",,,augmentation
aug_prop_12373,6,Genitive Drop,Bu yapılar Onur salih devrinde de benimsenmiş ve sayıları giderek artmıştır .,['Bu yapılar'],True,augmentation
sim_v0_3826,1,Genitive Drop,Böcek çaresizce bacaklarını çırpıyor ama yüzüstü dönemiyordu.,,,raw
aug_prop_8415,1,Genitive Drop,Ahmet bu fiili görünmezliğe artık alışıyordu ama arkadaşlarından birinin onun varlığını fark etmeden doğrudan yüzüne bakması hâlâ tuhaftı .,,,augmentation
aug_prop_22501,6,Object Drop,Korhan başıyla onayladı .,[],True,augmentation
aug_prop_10796,3,Genitive Drop,Cihan dudaklarını büzdü ve Engin gülümsedi .,['Cihan'],True,augmentation
sim_v0_14665,5,Genitive Drop,Bunun benzeri olan Big John ile ölümden kıl payı kurtuluşunu hatırlıyordu.,[],True,raw
aug_prop_5816,3,Genitive Drop,"Abdurrahman gibi o da düşecek , hem de ölümde ve yaşamda kader birliği ettiği arkadaşlarının eliyle .",['o'],True,augmentation
aug_prop_22673,6,Object Drop,Sonra Öznur elini buldu ve hafifçe sıktı .,['elini'],True,augmentation
aug_prop_15284,5,Object Drop,Fulya başıyla onayladı ve odadan çıktılar .,[],True,augmentation
aug_prop_18410,1,Gapping,"Seçil tuttular , oğlanlarını da .",,,augmentation
cbkpw_0_2543,6,Object Drop,"Franklin Bulvar’ında batı yönünde sürmeye başladım, anneme doğru.",[],True,raw
aug_prop_7914,3,Genitive Drop,Serpil Nilay senin tırnaklarına kurban olsun aslanım .,[],True,augmentation
kask_0_3567,3,VP Ellipsis,Zaten kendini biraz maymun gibi hissediyordu bu gece... yeni yakalanmış ve kafese kapatılmış bir maymun.,['gibi hissediyordu'],True,raw
sluice_126,5,Genitive Drop,Nedenini anlamak kolay.,[],True,gold
aug_prop_23873,6,Argument Drop,"Vedat tur ayarlamış , onunla göndermiş .",[],True,augmentation
aug_prop_443,6,Subject Drop,Gülmüyordu  gülmüyordu.,[],True,augmentation
aug_prop_24282,1,Genitive Drop,"Mübeccel , kendi çemberini kurmakta hiç vakit kaybetmedi , ama gözleri sürekli Tek Gülen ece kayıyordu .",,,augmentation
aug_prop_25174,3,Genitive Drop,Ender gözlerini açtı ve büyü bozuldu .,['Ender'],True,augmentation
seed_2302,1,Subject Drop,Cümlenin yüklemine mi bakacağız yoksa zamirine mi?,[],True,gold
eykoke_0_6556,6,Genitive Drop,"İnfaza mı gidiyordu, hücresine mi?",[],True,raw
aug_prop_5618,5,Argument Drop,"Övünç da içmek istedi , ancak öksürmeye başladı .",[],True,augmentation
seed_1996,1,Ki Expression,Terzideki yarın alınacak.,[],True,gold
aug_prop_1103,5,Subject Drop,Oynadığı oyundan cesareti kırıldı ve oynamayı bıraktı.,[],True,augmentation
aug_prop_7348,3,Subject Drop,"Serkan uykusunda kımıldadı , düş görüyor , sayıklıyordu .",['Serkan'],True,augmentation
sim_v0_4056,1,Genitive Drop,Lane başını salladı ve düğmeye bastı.,,,raw
seed_677,1,Ki Expression,Klasik dönemde besteler daha sakindi ama romantik döneminkiler daha duygusaldı.,,,gold
sim_v0_2779,1,Genitive Drop,Sakalım göğsüme sarkmıştı ve saçım uzamıştı.,,,raw
dyms_0_4000,1,Genitive Drop,Hayatında sadece tek bir engel var: Küçük Sue Devon.,,,raw
aug_prop_18232,4,Genitive Drop,"Mahmut sami bir şeyler söyledi ama İdris anlamamıştı , başını salladı .",['İdris'],True,augmentation
seed_2679,1,Fragment,Gaz aramaları ilerleyişini.,[],True,gold
aug_prop_5193,3,Subject Drop,Bakmak için çok çirkindi.,[],True,augmentation
tc#2pide_0_4753,1,Subject Drop,Şimdilik onların içtenliğine güvenebilirsin -ve onlar da sana.,['sana.'],True,raw
seed_761,1,Gapping,"Bu film ödül alacakmış, bu oyuncu da.",,,gold
gmtk_0_1481,1,Genitive Drop,Hepi topu yirmi sayfalık öykünün genel hatlarını hatırlıyordu ama onu çekici yapan asıl ayrıntılar aklına bir türlü gelmiyordu.,[],True,raw
aug_prop_20751,6,Subject Drop,Mümün fatih orada değildi ve kim bilir ne zaman gelecekti .,['Mümün fatih'],True,augmentation
aug_prop_5957,3,Genitive Drop,"Teyfik , hafif nem li gözleriyle yırtılmayan çadırın bezlerinde dalgın düşünüyordu .",['Teyfik'],True,augmentation
aug_prop_22420,3,Genitive Drop,Elini ona uzattı ve Kerim tuttu .,[],True,augmentation
aug_prop_25654,1,Object Drop,Garson yine kahve getirdi ama Mehmet istemedi .,,,augmentation
aug_prop_17555,3,Genitive Drop,Selçuk atına bindi ve sevinerek sürdü .,['Selçuk'],True,augmentation
aug_prop_11980,3,Object Drop,"Hümeyra onun elini tuttu , avucunu açıp baktı .",['avucunu'],True,augmentation
aug_prop_3231,5,Genitive Drop,biçimli yüzünde bir memnuniyetin dingin gülümsemesi beliriyordu. Islık çalarken yontulmuş yüzünde sakin bir memnuniyet gülümsemesi belirdi.,[],True,augmentation
sim_v0_15869,3,Genitive Drop,"İçgüdüleri oradan uzaklaşmasını söylüyordu, ama koşarak değil.",[],True,raw
aug_prop_17763,3,Genitive Drop,Karşımda dört genç oturuyor,[],True,augmentation
sluice_1049,5,Genitive Drop,Vurulduğunu biliyorum ama nedenini bilmiyorum. '',[],True,gold
sim_v0_3284,3,Subject Drop,Askerlerimiz çabucak silahlarını aldılar ve duvarlara koştular.,['Askerlerimiz'],True,raw
sluice_1396,5,No Ellipsis,"`` Kuzey Kore münzevi bir toplumdur ; ulaşmaya çalışıyorlar ama nasıl yapılacağını bilmiyorlar ve bizim nasıl düşündüğümüzü anlamıyorlar,” diyor Hall.",[],True,gold
seed_1051,1,Genitive Drop,Ressam tablosunda mavi tonlara ağırlık vermiş.,,,gold
aug_prop_2293,3,Genitive Drop,Arayıcı artık elimizde olmadığını biliyor ve kesinlikle izimizi takip ediyor.,[],True,augmentation
aug_prop_18094,5,Subject Drop,Fatih rifat atına bindi ve atlarını mahmuzladılar .,[],True,augmentation
mcp_0_13926,6,Argument Drop,Eragon kızıl ejderhanın üstünde Murtagh'ı gördüğünü sandı ama mesafe emin olamayacağı kadar uzaktı.,"[""kızıl ejderhanın üstünde Murtagh'ı gördüğünü""]",True,raw
aug_prop_24719,3,Genitive Drop,Yusuf kenan her taş atışında gökyüzünü inceledi .,['Yusuf kenan'],True,augmentation
aug_prop_9645,5,Object Drop,"Mahmut , katledilmiş deve ve de orka baktı ama ağzı hâlâ kapanmamıştı ; yaşlı adam hiç ıskalamamıştı .",[],True,augmentation
aug_prop_19104,1,Gapping,"Ahmet ki dairem hâlâ duruyor , ya sen ?",,,augmentation
aug_prop_17352,3,Subject Drop,Nur sinir olmuştu ve kaşlarını çattı .,['Nur'],True,augmentation
seed_126,3,Argument Drop,"Çocuklar sinemaya gittiler, sen de gitseydin keşke.",['sinemaya'],True,gold
seed_1138,1,Subject Drop,Akoru bozulmuş.,,,gold
ymg_0_11514,1,Subject Drop,"Ona bak, yiizleş onunla, savaş onunla.",,,raw
aug_prop_18442,3,Genitive Drop,Teg o okula kabul edildiği zaman damarlarında Çile kanının dolaştığını öğrenmişti .,['Teg'],True,augmentation
aug_prop_18783,6,Stripping,Bu zamanlar Emre işine yaramış olabilir ama artık öyle değil .,['Emre işine yaramış'],True,augmentation
aug_prop_11651,5,Gapping,"Logos Stüdyolarına gidiyor , Ayla tapıyor , Gamze bayılıyordu .",['bayılıyordu'],True,augmentation
sim_v0_15854,5,Subject Drop,"Ben durmadan kendimi düzenliyorum, çünkü durmadan anlatıyorum.",['Ben'],True,raw
aug_prop_9033,3,Subject Drop,Ona Burcu diyelim .,[],True,augmentation
aug_prop_1044,3,Genitive Drop,Parlak spot ışığını çıkardı ve alanı taradı.,[],True,augmentation
seed_372,1,Object Drop,İlk kitabın filme uyarlaması tutunca serinin diğer kitapları da uyarlandı.,"[{'value': [{'start': 17, 'end': 19, 'tag': 'ANTECEDENT'}, {'start': 2, 'end': 3, 'tokens': ['filme'], 'tag': 'ANTECEDENT'}], 'tag': 'ANTECEDENT'}]",True,gold
aug_prop_7944,5,Argument Drop,Denyo bunu bilebilirdi ama Meral soramazdı .,['Denyo'],True,augmentation
ksar_0_7629,1,Subject Drop,"Daha önce kimse bunu ona sormamıştı, ama cevabı gayet iyi biliyordu.",,,raw
aug_prop_7994,1,Object Drop,Saadet nilay abi bu hafta bitirir kitabı oysa sen daha başlamadın .,,,augmentation
seed_2316,1,Gapping,"Yelda kahvesine karamel koydurdu, Dara ise süt.",[],True,gold
sluice_3333,3,Fragment,Ne kadar tecrübesiz?,[],True,gold
kdpp_0_58,5,Genitive Drop,"Doğal olarak, hepsini değil, yalnızca bir kısmını.",[],True,raw
ykvdgdo_0_2800,1,Gapping,"Diğerini de öldürür, seni de.",,,raw
aug_prop_2906,3,Genitive Drop,Yemek pişirmek için kullandığı gazın parasını da ödedi.,[],True,augmentation
aug_prop_8219,3,Subject Drop,"yedi yıl boyunca ne gökyüzünü gördü , ne güneşi .",[],True,augmentation
aug_prop_12376,5,Genitive Drop,Serhat eli titreyerek kumaşı aldı .,['Serhat'],True,augmentation
aug_prop_25077,4,Genitive Drop,Yunus sağlam gözünü kırpıştırdı .,['Yunus'],True,augmentation
seed_833,1,Gapping,"Ece bisiklet sürmeyi sever, ben de scooter kullanmayı.",,,gold
aug_prop_2557,6,NP Drop,cemiyetteki determinizmi birleştirmeye kalkanların başında Pinot'yu görüyoruz. Toplumda bireysel özgürlük ile determinizmi birleştirmeye çalışanların başında Pinot'u görmekteyiz.,[],True,augmentation
aug_prop_22673,6,Genitive Drop,Sonra Öznur elini buldu ve hafifçe sıktı .,[],True,augmentation
aug_prop_8529,3,Genitive Drop,"- Emre Serkan nikâhımdan çıkmak istiyor , artık burada yaşayacakmış .",[],True,augmentation
sim_v0_4930,1,Genitive Drop,"Nicholai başını salladı, gözlerini indirdi.",,,raw
aug_prop_2715,6,Subject Drop,Bir açıklık bulduklarında Eragon bir ağaca yaslanmış ejderhanın havada uçmasını izliyordu.,[],True,augmentation
sim_v0_21901,5,Fragment,"Borckman'a vuran kadın, küpeşteden atlarken.",[],True,raw
aug_prop_498,5,Subject Drop,İnsanları öldürüyoruz ama onları yargılamıyoruz.,[],True,augmentation
aug_prop_11879,1,Genitive Drop,"Cihan Hidayet kafasında son günlerin izlenimlerini toparlamak istiyor , ancak düşünceleri gelip gelip Çiğdem Hüseyin yavuz takılıyordu .",,,augmentation
ynr_0_3704,1,Gapping,"Nasıl olduğunu söylememişti, ne kadar kötü olduğunu da.",,,raw
seed_1487,1,Object Drop,Şoför kaç kere denediyse de çalıştıramadı.,[],True,gold
seed_2092,3,NP Drop,Kahraman yan sokaktakileri duymuyordu.,[],True,gold
sim_v0_21539,3,Subject Drop,Buraya daha önce Simon'la gelmiştim.,[],True,raw
seed_1749,1,NP Drop,Salonda oturanlar mutfakta olanlardan habersizdi.,[],True,gold
sim_v0_19246,3,Genitive Drop,Fertility etrafına bakıyor.,['Fertility'],True,raw
seed_1362,3,Object CP Drop,Nereye sürgüne gideceğini bilmiyordu ama onlar söyleceklerdi.,['Nereye sürgüne gideceğini'],True,gold
sim_v0_4887,3,Subject Drop,Şişeyi içine attı ve çatala uzandı.,[],True,raw
sim_v0_20840,5,Genitive Drop,Tom kitabı yine bacağına vurdu.,['Tom'],True,raw
seed_1971,1,Ki Expression,Çalılıklar arasındakini gördün mü?,[],True,gold
seed_2264,1,Gapping,O hem bir hristiyandır hem de stoik.,[],True,gold
aug_prop_21428,1,Gapping,"Hatice da aynı , Begüm da .",,,augmentation
seed_1121,1,Subject Drop,Misafirler için bir sürpriz hazırladı.,,,gold
ygemw_0_5810,2,Subject Drop,Biz bu kitapları okuyamıyoruz ama siz yapabiliyorsunuz.,[],True,raw
seed_2252,1,Gapping,Tapu dairesini mi aramalıyız noteri mi?,[],True,gold
sim_v0_19537,5,Genitive Drop,Canım yerine geldi.,[],True,raw
aug_prop_22192,1,Genitive Drop,"Kadınlar Murat duygularını düğüm düğüm karıştırıyordu , ama kafası açık olmalı ydı .",,,augmentation
aug_prop_6305,1,Genitive Drop,Derya pinar hemen cevap vermedi ama kahverengi gözleri kuşkuyla kısıldı .,,,augmentation
aug_prop_10245,1,Object Drop,"Şule mine , gözyaşlarını tutabilmek için ısırdığı dudaklarını neredeyse kanatacaktı , ama sonunda o da dayanamadı .",,,augmentation
aug_prop_689,5,Genitive Drop,Bazı insanlar kurabiyeleri sever ve tarifini ister.,['kurabiyeleri'],True,augmentation
sim_v0_21977,5,Argument Drop,"Buna kömür lâzım, yağ lâzım.",['Buna'],True,raw
aug_prop_2659,5,Subject Drop,sizin gibi sanat satıcılarının başarısını kıskanıyorum. Gerçeği söylemek gerekirse sizin gibi sanat tacirlerinin başarısını kıskanıyorum.,[],True,augmentation
sluice_2931,3,Genitive Drop,`` Ama biri beni dövdüğünde her zaman nedenini bulmaya çalışırım .,['biri beni dövdüğünde'],True,gold
aug_prop_7371,1,Genitive Drop,Muammer parlak gözlerini kırptı .,[],True,augmentation
aug_prop_21180,1,Gapping,"Oğuz , bir şekilde yapmıştı , ben başka şekilde .",,,augmentation
aug_prop_4411,6,Subject Drop,ama yeterince bilmiyordu. Kızlar çok şey biliyordu ama yeterli değildi.,[],True,augmentation
sluice_3606,3,Fragment,Ne kadar kapsamlı?,[],True,gold
aug_prop_11555,1,Ki Expression,"Senan elinde ki fincana baktı , aniden içinde kini Yurdagül yüzüne fırlattı .",,,augmentation
aug_prop_11687,5,No Ellipsis,Fikri bunu sadece Cüneyt öğrenmiş olabilirdi ve Fatih bunu biliyordu .,[],True,augmentation
sim_v0_4213,1,Genitive Drop,"Gövdem kocaman, ama burnum küçücük!",,,raw
sim_v0_16558,5,Genitive Drop,Cilghal koca gözlerini kırptı.,['Cilghal'],True,raw
sim_v0_20311,5,Subject Drop,Alaturkanın köküne kibrit suyu döküyor.,[],True,raw
seed_479,3,Object Drop,"Bisikletimi sürerken bir kaza geçirdim, ama kimse yardım etmedi.",[],True,gold
imrp_0_992,1,Genitive Drop," Bir defa kullandım bütün gücümü, O da, devlerin sarayında.",[],True,raw
aug_prop_15880,6,Genitive Drop,Sertaç ancak göğsüne kadar geliyordu .,[],True,augmentation
aug_prop_16331,5,Subject Drop,İçi kof Halil ibrahim elmasına çattığımı neredenbileceğim ?,[],True,augmentation
aug_prop_4147,3,Subject Drop,Bağırmamak için dudağını ısırarak sağlam eliyle karı plastiğin üzerine geri attı.,[],True,augmentation
sim_v0_14072,3,Genitive Drop,Bath'daki bütün yaşlı hanımları ayağa kaldırırsak benim suçum olmadığını unutma.,[],True,raw
aug_prop_17329,3,Genitive Drop,Yıldız Emrah uzanıp elimi tuttu .,[],True,augmentation
aug_prop_22863,5,Genitive Drop,"Kocam Semih öldü , kızım yaşıyor .",[],True,augmentation
aug_prop_21312,5,Subject Drop,Ömer sûreyi baş tarafından okumaya başladı[97] ve dört âyet okudu .,['Ömer'],True,augmentation
aug_prop_5666,1,Gapping,"Emin Mustafa ferhat genç adamı bir trene biner , Sibel kırmızı bir spor arabaya .",,,augmentation
aug_prop_8996,1,Ki Expression,"Burak palmiyeliğin çocuğuna baktı , boyu hemen hemen kendisinin ki kadardı , açgöz lü bir merakın hafiflettiği bir huşuyla dolu ydu .",,,augmentation
sim_v0_4812,1,Genitive Drop,"Paraya ihtiyacı vardı, çalışması gerekiyordu.",,,raw
aug_prop_18874,5,Argument Drop,Volkan gözlerini devirdi ve Fatih baktı .,['Volkan'],True,augmentation
cmm_0_1751,1,Genitive Drop,Bütün bunlar bir tür tuzağa benziyordu ama görüşünde turuncu bir ışık yanmamıştı.,,,raw
seed_1712,1,NP Drop,Askerler geyikli yolu değil zürafalıyı takip etmiş.,[],True,gold
seed_137,1,Object Drop,"Ben kimsenin işine karışmam, sen de karışma.",,,gold
bdysdgo_0_1416,1,Subject Drop,"Mantığı ayrıksı örneklerin mutlaka olması gerektiğini söylüyor, ama yüreği buna inanmıyordu.",,,raw
aug_prop_9246,5,Argument Drop,İlk başta Servet bunların minik ejderhalar olduğunu düşünmüştü ama yaklaştıkça nefesi kesildi .,['minik ejderhalar'],True,augmentation
seed_1541,3,Subject Drop,Astrologları takip eder ama hiç güvenmez.,[],True,gold
aug_prop_7893,1,Genitive Drop,"Andaç başını evet anlamında salladı ama aklı çoktan , başka konulara kaymıştı bile .",,,augmentation
sim_v0_18134,5,Subject Drop,Arkalarından koşup askerin ayaklarına çelme taktım.,[],True,raw
oanb_0_795,1,Subject Drop,Sarı elbiseli adamı o da unutmuştu ama şimdi hatırlayınca bir rahatlık geldi üstüne.,['o'],True,raw
aug_prop_6282,3,Genitive Drop,Liderleri büyük çadırda kalıyorsa üç altı kişiler demek tir ve biz içlerinden iki öldürdük .,[],True,augmentation
aug_prop_11619,5,No Ellipsis,"“Çok cesursun tatlım , ” dedi Neşe , ancak sesinin tonunda bir küçümseme vardı .",[],True,augmentation
aug_prop_10194,3,Genitive Drop,Şerife seçil ona baktı ve bileğini bıraktı .,['ona'],True,augmentation
aug_prop_17725,5,Genitive Drop,"Mehtap ona döndü , gözleri parlıyordu .",['ona'],True,augmentation
sluice_2849,3,Subject Drop,Nerede olduğunu söyleyeyim.,[],True,gold
seed_859,1,Stripping,"Ormanlar gerçek doğadır, sokaktaki otlar değil.",,,gold
aug_prop_8519,5,Genitive Drop,"Erhan yüzünden , hem Mahmut ölümüne neden oldu , hem kendi ölümüne .",[],True,augmentation
sim_v0_851,6,Genitive Drop,Sonuna kadar yarışacağız ve kimse vazgeçmeyecek.,[],True,raw
aou_0_5517,1,No Ellipsis,"O ismin söylenmesine şaşırmış değildi, demek ki o da onu düşünüyordu son zamanlarda.",[],True,raw
aug_prop_1959,5,Argument Drop,Uçak inmeden harekete geçmeleri imkansızdı  pilot vazgeçebilirdi.,['Uçak inmeden'],True,augmentation
aug_prop_10671,1,Gapping,Kâğıdın üstünde üç isim yazılı ydı ; en üstte Tom Carter'ın ismi .,,,augmentation
aug_prop_9459,3,Genitive Drop,Fatih Cüneyt dudaklarını büzerek karşılık verdi .,['Fatih Cüneyt'],True,augmentation
seed_548,1,NP Drop,Yeni viral hastalıklar eskileri aratabilir.,,,gold
aug_prop_2513,3,Subject Drop,Endişeyle karanlığa adım attığımda beni neyin beklediğini bilmiyordum.,[],True,augmentation
vdadims_2_6272,1,Subject Drop,"Kurşunu yiyince engel atlar gibi bir sıçradı havaya, düştü, bir daha kalkmadı.",,,raw
aug_prop_21439,4,Genitive Drop,Sümeyra dudaklarını büzdü ve Yavuz selim gülümsedi .,['Sümeyra'],True,augmentation
sluice_1283,5,Subject Drop,"Bozulan sağlıkla, bunun bir kısmını satmak istiyorum ama nasıl yapacağımı bilmiyorum.",[],True,gold
aug_prop_11294,3,Genitive Drop,Soner başıyla onayladı .,['Soner'],True,augmentation
aug_prop_18293,1,Genitive Drop,Fakat Esmeralda gene yüzüne bakmadı .,[],True,augmentation
aug_prop_17663,4,Subject Drop,"Umut onu ancak birkaç kere görmüştü ama , karikatür romanlarda ki tiplere benzetiyordu .",['Umut'],True,augmentation
aug_prop_4513,6,Genitive Drop,Bazıları beyaz çarşaflara sarılmıştı; bazıları çıplaktı.,[],True,augmentation
sim_v0_4192,5,Subject Drop,Vashet geri çekildi ve kafasını salladı.,['Vashet'],True,raw
aug_prop_1752,3,Subject Drop,Bütün bunları ona söylememişti.,[],True,augmentation
aug_prop_21893,1,Gapping,"Şu hâlde ihtiyar damarlarını harekete getirmek için Erdem de sana yapılacak şeyleri gösterir , şeytan da .",,,augmentation
vdadims_0_7564,1,Genitive Drop,"Kılıcını çalımla havaya kaldırmıştı, resimlerdeki gibi.",[],True,raw
