candidate_id,annotator_id,elliptical_type,candidate_text,span,sentence_quality
aug_prop_12970,0001,Gapping,"Sonra Gülşah iki kere vurdu , biri karın boşluğuna , biri de midesine .",,
sluice_2951,003,Genitive Drop,Ama yapmıyor ve Dicks nedenini açıklayamıyor.,['yapmıyor'],True
addcgj_0_7074,0001,Subject Drop,Gördüğüm blok halindeki taş da onlardan biriydi ama siyahtı.,,
aug_prop_5740,0001,NP Drop,Onur doktora giderim ama karşı cinse gitmem dedi .,,
aug_prop_6870,003,Genitive Drop,Başak beresiz yanağını çevirdi .,['Başak'],True
aug_prop_4318,005,Subject Drop,Islık çaldı  bağırdı ama hepsi boşunaydı.,[],True
aug_prop_12039,006,Genitive Drop,Don Ebru dayanamayıp ellerini ovuşturdu .,['Don Ebru'],True
seed_774,003,VP Ellipsis,"Bu resim sanat galerisinde sergilenmiş, bu heykel de.","['sanat galerisinde sergilenmiş,']",True
hta_0_10384,001,Genitive Drop,"Vatan haini olmadığımı herkes hatta düşmanlarımız bile anladı, ama benim eski dostum olarak gözüken arkadaşlarım anlayamadı.",['benim'],True
aug_prop_13443,005,Subject Drop,Soner tam bildiği gibi bir kadındı ve meydan okumadan kaçmazdı .,['Soner'],True
aug_prop_17706,0001,Object Drop,"İpek en yürek sızlatıcı ihtimalleri bir bir gözden geçirecek gücü buldu , bir umut kapısı aradı ama bulamadı .",,
aug_prop_3388,005,Subject Drop,Hızlı zekalı  gözlemci ve mantıklıydı.,[],True
aug_prop_6740,001,Genitive Drop,"Senem Mehmet ali Bey , yerinden kımıldamadı .",['Senem Mehmet ali Bey'],True
aug_prop_3657,003,Genitive Drop,Fuat şu an dışarıda ama ofise geldiğinde mesajınızı ileteceğim.,[],True
sim_v0_27885,003,No Ellipsis,Karmaşık şeyler Kilise’de birden sadeleşir.,[],True
sim_v0_20148,006,NP Drop,Uzun burunlusu senin dostun değil.,[],True
seed_1362,003,Argument Drop,Nereye sürgüne gideceğini bilmiyordu ama onlar söyleceklerdi.,[],True
sim_v0_1089,005,Genitive Drop,Bağlantı yerlerinden açabilmeliydi ama zaman alacaktı.,[],True
aug_prop_18021,0001,Genitive Drop,"Ahmet çağri açıktan açığa kaptanı sorgulamadı , ama şüphe li yüz ifadesi oldukça yüksek sesle konuşuyordu .",,
seed_376,003,Subject Drop,Senin zamanını almak istemiyorum ama bir şey sormam gerekiyor.,[],True
aug_prop_16802,005,No Ellipsis,"“Risk almamalıyız , ” dedi Murat ama hiç kimse dinlemiyordu .",[],True
aug_prop_6123,000,Genitive Drop,"Erkin , ismini hatırlayabiliyordu",[],True
vcpkd_0_1372,006,Stripping,"Belki bir gün öğreniriz, yakında bir gün.","['Belki', 'öğreniriz,']",True
sluice_2396,003,Genitive Drop,Oldu ve nedenini açıklayamıyoruz. '',[],True
sim_v0_19839,005,Genitive Drop,Yansıtma mekanizması sevilme duygusunu yıkmış.,[],True
sluice_3070,003,Subject Drop,"Ayrıca bazı askerlerin 10 saatlik vardiyaları bitmeden işten ayrıldığını söyledi, ancak kaç tane olduğunu söylemedi.",[],True
aug_prop_24281,005,Genitive Drop,Babası Alperen Efendi kültürlü ve münevver bir kişi ydi .,[],True
sim_v0_21850,003,Subject Drop,"Öfkeden dişlerini gıcırdatıyor, yüzüme bakmıyordu.",[],True
aug_prop_9166,003,Genitive Drop,Cem atıyla yaklaştı ve kolunu tuttu .,['Cem'],True
sim_v0_27866,005,Genitive Drop,Betin benzin kül gibi olmuş!,[],True
aug_prop_3998,003,Genitive Drop,Zihnim bedenimden ayrıldı ve doğayla birleşti.,[],True
sluice_1356,003,Genitive Drop,"İş grubu, Fowler ve Barbour'a birlikte görünmeleri için para ödedi, ancak yetkilileri, ne kadar olduğunu açıklamadı.","[""Fowler ve Barbour'a""]",True
aug_prop_89,005,Subject Drop,Herkes tarafından sevilir ve saygı duyulurlardı.,[],True
aug_prop_3876,0001,Object Drop,Komik şakalar yapamaz ama kardeşi yapabilir.,,
aug_prop_4909,005,Subject Drop,Ne olursa olsun  bir süre koltuğunda kaldı…,[],True
sluice_610,003,Genitive Drop,Lynam neden olmadığını anlamıyor.,[],True
aug_prop_13957,005,Genitive Drop,"Ayşe Orhan , cevabını hazırlamıştı .",['Ayşe Orhan'],True
seed_444,0001,Argument Drop,Sırları vardı ve hiçbir zaman anlatmıyordu.,,
aug_prop_16782,0001,Gapping,"Rüştü Şahabettin da mahpus tur , Mutlu Sevde nur da .",,
aug_prop_63,005,Genitive Drop,Sophie etrafına bakındı ama kimseyi göremedi'.,['Sophie'],True
aug_prop_15263,005,Genitive Drop,Dilek cevap vermesini bekledi ama kız konuşmadı .,[],True
aug_prop_4728,005,Subject Drop,Gül kokulu yorganlara sarılacaksınız.,[],True
sim_v0_16949,005,Subject Drop,"Sonra aniden anımsamış gibi durdu, ceketinin ceplerini aramaya başladı.",[],True
eja_0_3295,0001,Object Drop,Elizabeth beni hemencecik gördü ama o görmedi.,,
aug_prop_23678,005,NP Drop,"Dördü kızıl saçlıyla savaşıyor , ikisi Deniz koltukluyordu .",[],True
acvpf_0_50,0001,Subject Drop,"Çok tuhaf bir şey görmüştü ilerde, denizde.",,
aug_prop_9959,0001,Object Drop,Çoğu fizikçi bu çatışmanın doğasını anlamadı ; ama Büşra sultan anladı ve bu çatışma 1905 yazısını dayandırdığı temeli oluşturdu .,,
aug_prop_7391,003,Object Drop,Uzanıp Zehra elini tuttu ve okşamaya başladı .,['elini'],True
aug_prop_3941,005,Subject Drop,Hediyeyi aldı ama sahibine iade etmedi.,[],True
sim_v0_18526,005,Subject Drop,Hızlı bir el hareketiyle ekrana dokundum.,[],True
aug_prop_1209,003,Subject Drop,Arabanın camını eliyle sildi ve içeriye baktı.,[],True
aug_prop_11165,003,Subject Drop,Tuğba homurdanarak kemer kesesinden cüzdanını çıkardı ve elini içine daldırdı .,['Tuğba'],True
seed_2168,001,Ki Expression,Sığ su balıklarının boyutu derin su balıklarınınkinden küçük oluyor.,[],True
aug_prop_6192,000,Genitive Drop,Gözde gizem tek kaşını kaldırdı .,['Gözde'],True
sluice_1986,003,Genitive Drop,"`` Çok katıydı , çok sertti ve nedenini anlayamadım .","['Çok katıydı , çok sertti']",True
ydg_0_7416,0001,Genitive Drop,Yanağım alev aldı ve gözlerim sulandı ama kama artık elimdeydi ve onu eteğimin katmanları arasına saklamıştım.,,
seed_1550,003,Subject Drop,Yanık ekmekleri atmaz saklar ama sadece yanık olmayanları yer.,[],True
sim_v0_7619,003,Subject Drop,Derin bir nefes aldım ve yanına oturdum.,[],True
aug_prop_10000,003,Genitive Drop,Betül emine gözyaşlarını düşünemeyecek kadar korkmuştu .,['Betül emine'],True
dkm_0_22465,001,Gapping,"Dumansız ateşe mi daha fazla şaşmalı, renkten renge giren yüzüme mi?","['daha fazla şaşmalı,']",True
sim_v0_4370,005,Subject Drop,Adams başını salladı ve inişe geçti.,['Adams'],True
aug_prop_17298,0001,Gapping,"Hiç şüphe yok ki Yiğit can Oktay emri de irade eder , nehyi de .",,
sd1ns_0_12794,0001,Subject Drop,Fitnat Hanım Teyzenin evinin üst kısmını kiralamışlardı; ahşap fakat sıhhî bir evdi.,,
aug_prop_1619,003,Subject Drop,"""Başlangıç ​​noktanızı anlıyorum  Avukat Palmgren.",[],True
iges_0_1774,0001,Object Drop,Bunu da herkes bilir ama kimse söylemez.,,
sim_v0_14301,006,Subject Drop,Oralarda hayatın küstürdüğü adam olarak boy gösteriyordu.,[],True
aug_prop_15702,0001,Genitive Drop,Dördüncü günün sabahı Tuğba hâlâ hiçbir şey söylemiyordu ; ancak gözlerim kaldırdı ve uzaktan Tuna dağını gördü .,,
aug_prop_736,004,Subject Drop,William eğildi ve merdivenlerden indik.,[],True
aug_prop_7861,0001,Gapping,"Yarın sabah erkenden , on sekiz saat sonra Mevlüt olacaktı , üç saat sonra da evinde .",,
seed_2172,001,Subject Drop,Bu malzemeleri çöldekilere gönderdi.,[],True
aug_prop_17197,0001,Object Drop,"Şermin Ebru reddetti , ama babası aldı ve ikisi de sigaralarını yaktılar .",,
aug_prop_5085,003,Genitive Drop,Durumun Melekof'un dediği gibi.,[],True
sim_v0_14678,005,Subject Drop,kıpırtısızca uzanmış etrafı seyrederken yan odadaki duvar saatinin tıkırtısını duydu.,[],True
aug_prop_19761,0001,Genitive Drop,Musa yerde ki kırık karoları da yerine koymaya çalışmıştı ama verdiği bu hasar da fazlasıyla belli oluyordu .,,
mmmmos_0_53,005,Stripping,"Bir gücü iyiye de kullanabilirsin, kötüye de.","['Bir gücü', 'kullanabilirsin,']",True
aug_prop_14592,006,Genitive Drop,"Ümit ona döndü , gözleri parlıyordu .",[],True
sim_v0_2160,0001,Subject Drop,Laura bunu duydu ama arkasına bakmadı.,,
bria_0_3016,0001,Subject Drop,Claire onun sesini hiç duymuyor ama sabahları yepyeni bir sürprizle karşılaşıyordu.,,
aug_prop_13422,005,Subject Drop,Muhammed ona yetişti ve kolundan tuttu .,['Muhammed'],True
sim_v0_21382,003,Genitive Drop,Burada canınız çok sıkılmış olmalı.,[],True
sim_v0_2312,0001,Genitive Drop,Kadın onu tuttu ve başını okşadı.,,
aug_prop_4064,003,Genitive Drop,Sonunda Jamie kolunu indirip alnını sildi.,['Jamie'],True
aug_prop_20888,0001,Genitive Drop,"Umut bana bunları geçen yaz anlattı , ama dadısı eğer onun bütün bunları bildiğini duysa kederinden ölür .",,
aug_prop_21077,003,Object Drop,"Açlığı , kanın garip tadını bastırdı ve Büşra hevesle içti .",['kanın'],True
aug_prop_21862,005,Argument Drop,Mesut hâlâ tam olarak inanamıyordu .,[],True
tmu_0_1697,001,Genitive Drop,Ellerim titreyerek aldım kâğıtları ve defteri.,[],True
aug_prop_18058,006,Subject Drop,Mehmet nedim Tiyatrosu'na gitmiş ve Tuna Mustafa adlı oyunu seyretmiş .,['Mehmet'],True
mkadm_0_212,001,Subject Drop,CÉLIO Sokakta kaç kere yanına yanaşmak istedim; ama her defasında dizlerimin bağı çözüldü.,[],True
sim_v0_8456,005,Stripping,Mantığı bu sözcüğün yerinde olmadığını söylüyordu ama boşuna.,['Mantığı bu sözcüğün yerinde olmadığını söylüyordu'],True
smm_0_4352,001,Genitive Drop,Babaannesi onu göndermek istemişti ama bir çocukken değil.,[],True
sim_v0_3986,0001,Genitive Drop,Karım çığlıklar attı ve bebek öldü.,,
kbtop_0_2697,003,Genitive Drop,Aslında gece sokaklarda yürümeyi boza satıcılığını hatırlatacağı için yazmamak gerektiğini de söylemişti Ferhat ama Mevlut dinlememişti.,[],True
cddoc_0_840,006,Genitive Drop,"Bir ay daha kaldım kardeşlerimin yanında, Lüleciler’de.",[],True
aug_prop_20359,006,Subject Drop,Kafası karışmış bir halde otoskopu kapattı ve Erdal a baktı .,[],True
aug_prop_5777,006,Argument Drop,Bayram yalnızca gözlerini görebiliyordu ama adam başlamaya hevesli görünüyordu .,[],True
sim_v0_571,0001,Subject Drop,Başka yöne dönüyorum ama Katran bırakmıyor.,,
aug_prop_22741,006,Genitive Drop,Ömer altıncı katta indi ; adam da peşinden .,['Ömer'],True
sim_v0_18224,005,Subject Drop,""" Ellerinde yemek takımlarıyla sıraya girdiler.",[],True
aug_prop_17110,0001,Genitive Drop,"Can bu oyunu seviyordu ama en iyi tarafı , bitince onu bekleyen biri olması ydı .",,
sim_v0_22209,005,Subject Drop,Orada bacaklarım boşaldı ve yere yığıldım.,[],True
yvr_0_7319,0001,Object Drop,"Ölüm serumu belki seni öldürmeyecek, ama ben öldüreceğim.",,
sim_v0_14300,005,Subject Drop,Levent’teki evime gitmek için otobüse bindim.,[],True
aug_prop_11179,003,Genitive Drop,"Veysel , kapı aralığında babasını gördü ve gözlerini kaçırdı .",['Veysel'],True
aug_prop_24709,005,Subject Drop,""" Serkan baktığın zaman bunu yüzünde görebiliyorum , onu düşündüğünü anlayabiliyorum .",[],True
aug_prop_17278,006,NP Drop,Melike tam düşündüğüm gibi çıktı,[],True
seed_331,001,Genitive Drop,Zor durumdaki arkadaşını yalnız bırakmadı ve evini açtı.,[],True
aug_prop_10520,005,Subject Drop,""" Bana yalan söyledin ve Göksel gittin .",[],True
aug_prop_19103,004,Genitive Drop,Sosyolojimizde Mustafa Ramazan ilgiyle karşılanmamıştır .,['Sosyolojimizde'],True
aug_prop_2561,003,Genitive Drop,O kadar çok şey söyledi ki  gece rüyamda anlattıklarını gördüm.,[],True
sim_v0_8234,005,Object Drop,Cersei onu evcil hayvanı olarak besleyebilir ya da Sur’a gönderebilir.,['onu'],True
sim_v0_28482,003,No Ellipsis,Berthe'in elleri pamuk gibi yumuşak.,[],True
depw_0_3950,0001,Subject Drop,"Bu noktada yine onun travmasına dönüyorum, kendinden güçlü varlıkların karşısına çıkıp onları hileyle alt ettiği anların rüyasına.",,
aug_prop_20299,003,Object Drop,"Eda yanıtlamak istedi , fırsat bulamadı .",[],True
aug_prop_23069,003,Genitive Drop,Birgül hükümeti Çetin hükümetine ültimatom vermiş ve hudutlarını kapatmıştır .,['Birgül hükümeti'],True
aug_prop_4673,005,No Ellipsis,Hintçe dışında bir dil bilmiyor  kızı tercüman.,[],True
aug_prop_8764,003,Genitive Drop,"Sibel şeffaf kubbeyi açtı , emniyet kemerini çıkardı .",['Sibel'],True
sim_v0_22222,003,Genitive Drop,Avluda beklediği oluyordu.”,[],True
aug_prop_7210,006,Argument Drop,"Veysel rahat vermiyor , üzerine çullanıyorlardı .",[],True
sim_v0_7449,005,Genitive Drop,Keskin duman genzine kaçtı; Walter öksürdü.,[],True
aug_prop_17299,0001,Gapping,"Sen , ten itibariyle hayvansın , can bakımından Murat .",,
aug_prop_18534,006,Object Drop,Güneş onları yenmiş ve Yavuz katletmişti .,['onları'],True
seed_2630,003,Genitive Drop,Momo isimli kitabından bir kesit.,[],True
aug_prop_4032,005,Subject Drop,Pusat yalnızlığı severdi ya da benim sevdiğimi sanırdı.,['Pusat'],True
seed_1180,0001,Subject Drop,Hunlar ile ilgili önemli araştırmaları vardır.,,
seed_2775,001,Genitive Drop,Çocukça tavırları yüzünden.,[],True
aug_prop_19196,0001,Genitive Drop,Ahmet can Mehmet deniz kardeşim gibi severim ama kafası o kadar çalışmaz .,,
sim_v0_15985,005,Object Drop,"Biz de bayrak taşımazdık, bunlar da taşımıyor.",['bayrak'],True
sim_v0_1472,0001,Genitive Drop,İçlerinden biri ayağa kalktı ve yanıma geldi Eğildi.,,
seed_814,003,VP Ellipsis,Hem piyano çalmak istiyorum hem de gitar.,"[{'value': [{'start': 17, 'end': 19, 'tag': 'ANTECEDENT'}, {'start': 2, 'end': 4, 'tokens': ['çalmak', 'istiyorum'], 'tag': 'ANTECEDENT'}], 'tag': 'ANTECEDENT'}]",True
aug_prop_10148,0001,Gapping,Özlem ona bakıyor ... kız da ona .,,
sim_v0_2164,005,Argument Drop,Onlara saygı duyuyoruz ve ihtiyacımız var.,['Onlara'],True
aug_prop_10392,001,Genitive Drop,Şerafettin sağlam gözünü kırpıştırdı .,['Şerafettin'],True
aug_prop_23222,006,Genitive Drop,Mehmet emrah elini uzattı ve Elif tokalaştı .,['Mehmet emrah'],True
sluice_2013,003,Subject Drop,Ama sonra nedenini açıklamalıdır.,[],True
aug_prop_8344,003,Genitive Drop,Kaan suat geleceğini umuyordu fakat umduğu olmadı .,[],True
aug_prop_25169,005,Genitive Drop,"Erkan kadına doğru eğildi , kukuletası arkaya kaydı .",['kadına'],True
aug_prop_6079,001,No Ellipsis,"Titrek bedeninin yanına sokuldum ve "" Ozan ? "" dedim .",[],True
aug_prop_10973,003,Argument Drop,"Sen hemen götürürsün bu paketi , Mesude götüremez .",['hemen'],True
aug_prop_8945,001,Genitive Drop,İlker başıyla onayladı .,['İlker'],True
sim_v0_17693,005,Genitive Drop,Gözlerini öfken geçtikten sonra kapatırsın.,[],True
aug_prop_25655,005,Subject Drop,"Ayşe gül uykusunda kımıldadı , düş görüyor , sayıklıyordu .",['Ayşe gül'],True
seed_1842,001,NP Drop,Kutudakilerden alabilirsiniz.,[],True
sim_v0_937,0001,Subject Drop,Gözlerinin ağırlığına yenildi ve biraz kestirdi.,,
seed_1708,001,NP Drop,Düz olanı Ayşe aldı.,[],True
mmc_0_407,0001,Subject Drop,"Kolu Alyson Bender’ın omzunda, gülümsüyordu, ama aklı başka yerlerdeydi.",,
sszia_0_5112,0001,Subject Drop,"Tırnaklarımı boyuyorum, gözlerimi, dudaklarımı.",,
seed_2042,001,Ki Expression,Dosyadakileri sildim.,[],True
aug_prop_22128,003,Genitive Drop,Giordino iki roketini ateşledi .,['Giordino'],True
sim_v0_3875,0001,Genitive Drop,Estean çabucak başını salladı ve koşarak uzaklaştı.,,
ynfmd_0_338,0001,Genitive Drop,"Gülün, ama önce şu sorumu yanıtlayın: İnsanoğlunun çıkarları tam olarak sayılmış mıdır?",,
sluice_2503,003,Subject Drop,Bana inanamayarak bakıyorlar ve nerede diye soruyorlar.,[],True
sim_v0_15990,003,Genitive Drop,Tutsak trampetçiye dönüp baktı; yüreğinin sızladığını duydu.,['trampetçiye'],True
aug_prop_15698,0001,Ki Expression,Elif ki gibi ?,,
gmaam_0_1878,003,Subject Drop,"Orada durup konuşurken ben sırtını seyrediyorum, beyaz ceketini.",[],True
sluice_1563,003,Subject Drop,"İyi atların başka jokeylere gittiğini anlayınca, nedenini sormaktan kendini alamadı.",[],True
sim_v0_8435,005,Subject Drop,Köleler ve kale kadınları görevlerini yaptılar ama ırklararası evliliklere engel olamadılar.,['Köleler ve kale kadınları'],True
aug_prop_12493,0001,Genitive Drop,""" Adem gözlerini sildi , ama gözyaşları dinmiş gibi ydi .",,
seed_143,001,Subject Drop,Bu resim solmuş ama hala çok seviyor.,[],True
aug_prop_16659,003,Subject Drop,Ramazan ferhad gözlerini kapadı ve dudaklarını sıktı .,['Ramazan ferhad'],True
sim_v0_18364,006,Genitive Drop,Bilimin temellerinin atılması çalışmalarına başlaması için.,[],True
aug_prop_1288,003,Genitive Drop,Don Ottavio soluğunu tuttu ve bekledi.,['Don Ottavio'],True
aug_prop_20908,003,Object Drop,"Bir daha rahatsız edecek olursak , Ferat kapıyı yüzümüze kapattıracakmış .",[],True
sim_v0_24663,005,Object Drop,"Kardeşimin böyle şeylerle alakası yoktu, imtihanlara ben hazırlardım.",['Kardeşimin'],True
aug_prop_10462,003,Object CP Drop,""" Dilek senin nerede olduğunu sordu , ben de söyledim .",['senin nerede olduğunu'],True
pdie_0_428,001,Subject Drop,"Alkol boğazını yaktı, ama o hoşnuttu, gülümsüyordu.",['o'],True
aug_prop_850,005,Genitive Drop,Velardi pası aldı ve kasasına koydu.,['Velardi'],True
aug_prop_511,003,Subject Drop,Carol şapın üzerinde oturuyordu ve kendini kızgın hissediyordu.,['Carol'],True
sim_v0_22006,006,Subject Drop,"Koluna girip kaldırıyor, evine götürüyor.",[],True
bdamu_0_1018,0001,Gapping,Şahap Dayımın ne içki alışkanlığı vardı ne de sigara tiryakiliği.,,
aug_prop_3566,005,Genitive Drop,fakir ama sinemasever bir dilenci miydi? Fakir ama sinema düşkünü bir dilenci miydi karşımdaki?,[],True
aug_prop_17211,005,Subject Drop,"Ali , bu cümlenin peşinden korkuların , tedirginliklerin gelmesini bekledi , ama içinde ki dinginlik bozulmuyor , gittikçe büyüyordu .",['içinde ki dinginlik'],True
sim_v0_1098,005,Genitive Drop,Sanayi madalyası alıyor ve mülkî rütbesi büyüyor.,[],True
aug_prop_22950,0001,Argument Drop,"Ben Zeynep bilmiyorum , fakat biraz önce iki Suriyelinin aralarında ki konuşmada geçen bazı kelimeler tanıdık geldi .",,
aug_prop_21993,0001,Ki Expression,"Ufak tefek , Mustafa abdullah benzer , yanık yüzlü bir adamdı ve soluğu bir çocuğun ki gibi kokuyordu .",,
aug_prop_18153,003,Genitive Drop,Ömer bestseller olacak üçlemesine başladı .,['Ömer'],True
sim_v0_1032,0001,Genitive Drop,Birkaç yıl evli kaldım ama çocuğum olmadı.,,
syvh_0_28300,005,Genitive Drop,"Sen biraz iyileşince, onu baş ucuna getirtmeyi düşünmedim değil, ama bu sadece romanlarda olur.",['Sen'],True
seed_2156,001,Ki Expression,Bu dosyadaki hata düzeltilir ama evraktaki başımıza bela olacak.,[],True
sim_v0_22362,005,Genitive Drop,Buna cevabım hazırdı.,[],True
hmu_0_663,001,Subject Drop,"Kadın kocaman kara gözlerini yerden kaldırıp korkuyla bir an baktı bize, sonra başını iki yana sallayıp gitti.",['Kadın'],True
